amount,create date,date,invoice,method,notes,payment,payment id,reference,source,state
1795.00,2025-04-14T16:38:46.000Z,2025-04-14T16:38:03.000Z,2219537,email_transfer,,,2306901,,,active
3000.00,2025-04-14T16:50:12.000Z,2025-04-14T16:49:27.000Z,2029280,email_transfer,,,2307010,,,active
960.50,2025-04-14T17:03:55.000Z,2025-04-14T17:03:13.000Z,2295911,credit_card,,,2307229,,,active
450.00,2025-04-14T19:00:39.000Z,2025-04-14T18:59:46.000Z,2170951,other,Paid with Debit,,2308639,,,active
13045.00,2025-04-14T19:42:08.000Z,2025-04-14T19:41:27.000Z,2140815,cheque,,,2309210,,,active
180.00,2025-04-14T19:42:41.000Z,2025-04-14T19:42:00.000Z,2275507,cheque,,,2309211,,,active
450.00,2025-04-15T13:38:00.000Z,2025-04-15T13:37:10.000Z,2312570,email_transfer,,,2312819,,,active
285.00,2025-04-15T14:04:56.000Z,2025-04-15T14:04:12.000Z,2228975,credit_card,,,2313584,,,active
1689.35,2025-04-15T14:37:44.000Z,2025-04-15T14:37:02.000Z,2285580,credit_card,,,2313936,,,active
2965.00,2025-04-15T14:54:52.000Z,2025-04-15T14:54:07.000Z,2245113,credit_card,,,2314080,,,active
1689.35,2025-04-15T15:00:15.000Z,2025-04-15T14:59:32.000Z,2306917,credit_card,,,2314204,,,active
2497.00,2025-04-15T15:15:09.000Z,2025-04-15T15:14:25.000Z,2122796,email_transfer,,,2314291,,,active
950.00,2025-04-15T15:15:52.000Z,2025-04-15T15:15:09.000Z,2199045,email_transfer,,,2314306,,,active
500.00,2025-04-15T15:29:35.000Z,2025-04-15T15:28:54.000Z,2273931,email_transfer,,,2314473,,,active
500.00,2025-04-15T15:43:54.000Z,2025-04-15T15:43:05.000Z,2285707,email_transfer,,,2314554,,,active
1689.35,2025-04-15T15:54:24.000Z,2025-04-15T15:53:30.000Z,2232118,credit_card,,,2314591,,,active
240.00,2025-04-15T17:15:15.000Z,2025-04-15T17:13:54.000Z,2036972,credit_card,,,2315739,,,active
240.00,2025-04-15T17:15:32.000Z,2025-04-15T17:14:44.000Z,2297455,credit_card,,,2315741,,,active
-545.00,2025-04-15T18:13:26.000Z,2025-04-15T18:12:37.000Z,1767944,cheque,overpayment,,2316780,,,active
1124.35,2025-04-15T18:14:50.000Z,2025-04-15T18:14:08.000Z,2253822,email_transfer,,,2316811,,,active
2495.00,2025-04-15T19:06:32.000Z,2025-04-15T19:05:49.000Z,2251985,cheque,,,2317335,,,active
10347.00,2025-04-15T19:07:32.000Z,2025-04-15T19:06:47.000Z,2051782,cheque,,,2317368,,,active
6723.00,2025-04-15T19:10:28.000Z,2025-04-15T19:09:45.000Z,2045468,cheque,,,2317421,,,active
6297.00,2025-04-15T19:11:38.000Z,2025-04-15T19:10:55.000Z,2149057,cheque,,,2317423,,,active
9648.00,2025-04-15T19:20:20.000Z,2025-04-15T19:19:38.000Z,2211806,cheque,,,2317482,,,active
3000.00,2025-04-16T12:23:04.000Z,2025-04-15T04:00:00.000Z,2251408,email_transfer,,,2320818,,,active
350.00,2025-04-16T12:44:39.000Z,2025-04-16T12:43:54.000Z,2314743,email_transfer,,,2321037,,,active
360.00,2025-04-16T12:49:20.000Z,2025-04-16T12:48:36.000Z,2290996,credit_card,,,2321099,,,active
3000.00,2025-04-16T12:59:35.000Z,2025-04-16T12:58:51.000Z,2247476,email_transfer,,,2321255,,,active
6995.00,2025-04-16T13:01:15.000Z,2025-04-16T13:00:27.000Z,2319715,credit_card,,,2321288,,,active
6995.00,2025-04-16T13:29:52.000Z,2025-04-16T13:29:08.000Z,2259324,credit_card,,,2321676,,,active
3995.00,2025-04-16T13:30:44.000Z,2025-04-16T13:29:40.000Z,2285560,bank_transfer,,,2321735,,,active
8995.00,2025-04-16T13:31:47.000Z,2025-04-16T13:31:03.000Z,2282730,bank_transfer,,,2321741,,,active
900.00,2025-04-16T16:01:04.000Z,2025-04-16T16:00:18.000Z,2285209,credit_card,,,2323818,,,active
11298.00,2025-04-16T16:08:03.000Z,2025-04-16T16:07:35.000Z,2250681,cheque,,,2323862,,,active
3.00,2025-04-16T16:08:54.000Z,2025-04-16T16:08:42.000Z,2250701,cheque,,,2323870,,,active
0.00,2025-04-16T16:30:05.000Z,2025-04-16T16:29:30.000Z,2257966,cheque,,,2323957,2207400,,active
11645.00,2025-04-16T17:12:15.000Z,2025-04-16T17:11:59.000Z,2223310,cheque,,,2324761,9870112,,active
0.00,2025-04-16T19:56:46.000Z,2025-04-16T19:56:00.000Z,2325552,email_transfer,,,2326382,,,active
10348.00,2025-04-17T10:52:13.000Z,2025-04-16T04:00:00.000Z,2232389,cheque,,,2328720,1011227 CV,,active
11997.00,2025-04-17T11:06:56.000Z,2025-04-16T04:00:00.000Z,1937251,cheque,,,2328794,1011230 CV,,active
5747.00,2025-04-17T11:08:49.000Z,2025-04-16T04:00:00.000Z,2004424,cheque,,,2328813,1011034 CV,,active
8698.00,2025-04-17T11:10:09.000Z,2025-04-16T04:00:00.000Z,2190553,cheque,,,2328838,1011029 CV,,active
6297.00,2025-04-17T11:12:01.000Z,2025-04-16T04:00:00.000Z,1980745,cheque,,,2328902,1011122 CV,,active
6298.00,2025-04-17T11:13:18.000Z,2025-04-16T04:00:00.000Z,2188872,cheque,,,2328908,1011120 CV,,active
380.00,2025-04-17T12:54:18.000Z,2025-04-16T04:00:00.000Z,2178301,email_transfer,,,2329474,,,active
3000.00,2025-04-17T13:02:07.000Z,2025-04-16T04:00:00.000Z,2251408,email_transfer,,,2329515,,,active
175.00,2025-04-17T13:14:23.000Z,2025-04-17T13:13:37.000Z,2319699,email_transfer,,,2329659,,,active
295.00,2025-04-17T13:23:07.000Z,2025-04-17T13:22:23.000Z,2268080,email_transfer,,,2329673,,,active
450.00,2025-04-17T13:25:48.000Z,2025-04-17T13:33:09.000Z,2089403,cash,,,2329677,,,active
2495.00,2025-04-17T13:29:49.000Z,2025-04-17T13:29:04.000Z,2293930,email_transfer,,,2329683,,,active
295.00,2025-04-17T15:19:06.000Z,2025-04-17T15:18:19.000Z,2190453,email_transfer,,,2331571,,,active
2141.35,2025-04-17T15:26:43.000Z,2025-04-17T15:25:59.000Z,2108806,credit_card,,,2331692,,,active
4500.00,2025-04-17T15:29:35.000Z,2025-04-17T15:28:40.000Z,2328491,credit_card,,,2331768,,,active
350.00,2025-04-17T15:47:49.000Z,2025-04-17T15:47:03.000Z,2314651,credit_card,,,2332109,,,active
6995.00,2025-04-17T15:54:34.000Z,2025-04-17T15:53:50.000Z,2160406,credit_card,,,2332169,,,active
19795.00,2025-04-17T15:57:38.000Z,2025-04-17T15:56:54.000Z,2281412,other,,,2332219,,,active
5445.00,2025-04-17T15:57:57.000Z,2025-04-17T15:57:14.000Z,2055016,other,,,2332221,,,active
24945.00,2025-04-17T15:58:13.000Z,2025-04-17T15:57:30.000Z,2177800,other,,,2332222,,,active
19795.00,2025-04-17T15:58:30.000Z,2025-04-17T15:57:47.000Z,2258461,other,,,2332228,,,active
24945.00,2025-04-17T15:58:46.000Z,2025-04-17T15:58:04.000Z,2103526,other,,,2332230,,,active
350.00,2025-04-17T16:16:25.000Z,2025-04-17T16:15:33.000Z,1807785,email_transfer,,,2332495,,,active
8995.00,2025-04-17T17:15:55.000Z,2025-04-17T17:15:39.000Z,2330559,cheque,,,2333684,10371739,,active
360.00,2025-04-17T17:56:18.000Z,2025-04-17T17:55:35.000Z,2327273,credit_card,,,2334229,,,active
2495.00,2025-04-17T18:06:18.000Z,2025-04-17T18:05:28.000Z,2330693,credit_card,,,2334432,,,active
0.00,2025-04-17T18:19:38.000Z,2025-04-17T18:18:54.000Z,2298368,cheque,,,2334614,,,active
2000.00,2025-04-17T18:26:53.000Z,2025-04-17T18:26:11.000Z,2258741,cheque,,,2334806,,,active
2000.00,2025-04-17T18:28:21.000Z,2025-04-17T18:27:36.000Z,2258790,cheque,,,2334816,,,active
14395.00,2025-04-17T18:29:29.000Z,2025-04-17T18:28:44.000Z,2003481,cheque,,,2334863,,,active
8995.00,2025-04-17T18:31:54.000Z,2025-04-17T18:31:06.000Z,2221120,cheque,,,2334902,,,active
1689.35,2025-04-17T18:34:19.000Z,2025-04-17T18:33:33.000Z,2256001,cheque,,,2335047,,,active
6297.00,2025-04-17T18:36:49.000Z,2025-04-17T18:36:06.000Z,2253945,cheque,,,2335156,,,active
10000.00,2025-04-17T18:38:35.000Z,2025-04-17T18:37:36.000Z,2270197,cheque,,,2335182,,,active
2497.00,2025-04-17T18:39:58.000Z,2025-04-17T18:39:11.000Z,2130032,cheque,,,2335192,,,active
8198.00,2025-04-17T18:41:42.000Z,2025-04-17T18:40:53.000Z,2285223,cheque,,,2335200,,,active
5972.00,2025-04-17T18:43:20.000Z,2025-04-17T18:42:32.000Z,2250873,cheque,,,2335234,,,active
10348.00,2025-04-17T18:44:51.000Z,2025-04-17T18:44:05.000Z,2199045,cheque,,,2335261,,,active
9648.00,2025-04-17T18:45:48.000Z,2025-04-17T18:45:02.000Z,2285707,cheque,,,2335264,,,active
9647.00,2025-04-17T18:47:58.000Z,2025-04-17T18:47:11.000Z,2273931,cheque,,,2335316,,,active
10348.00,2025-04-17T18:53:21.000Z,2025-04-17T18:52:30.000Z,2042516,cheque,,,2335405,,,active
10347.00,2025-04-17T19:03:04.000Z,2025-04-17T19:02:15.000Z,2003453,cheque,,,2335639,,,active
6297.00,2025-04-17T19:05:22.000Z,2025-04-17T19:04:37.000Z,2237682,cheque,,,2335730,,,active
9648.00,2025-04-17T19:06:57.000Z,2025-04-17T19:06:12.000Z,2270157,cheque,,,2335827,,,active
450.00,2025-04-21T12:24:58.000Z,2025-04-17T04:00:00.000Z,2328476,email_transfer,,,2341140,,,active
285.00,2025-04-21T12:37:12.000Z,2025-04-17T04:00:00.000Z,2208555,email_transfer,,,2341169,,,active
90.00,2025-04-21T13:02:09.000Z,2025-04-17T04:00:00.000Z,2178301,email_transfer,,,2341306,,,active
3000.00,2025-04-21T13:03:05.000Z,2025-04-17T04:00:00.000Z,2251408,email_transfer,,,2341307,,,active
8000.00,2025-04-21T13:10:20.000Z,2025-04-18T04:00:00.000Z,2319783,email_transfer,,,2341326,,,active
540.00,2025-04-21T13:29:31.000Z,2025-04-18T04:00:00.000Z,2309216,email_transfer,,,2341499,,,active
2495.00,2025-04-21T13:36:47.000Z,2025-04-18T04:00:00.000Z,2308310,email_transfer,,,2341550,,,active
450.00,2025-04-21T13:37:33.000Z,2025-04-18T04:00:00.000Z,2269960,email_transfer,,,2341551,,,active
285.00,2025-04-21T14:22:53.000Z,2025-04-20T04:00:00.000Z,2208589,email_transfer,,,2342225,,,active
295.00,2025-04-21T15:05:01.000Z,2025-04-21T15:04:13.000Z,2239364,email_transfer,,,2342532,,,active
1223.00,2025-04-21T15:22:52.000Z,2025-04-21T15:22:01.000Z,2143872,email_transfer,,,2342644,,,active
1689.35,2025-04-21T15:26:20.000Z,2025-04-21T15:25:29.000Z,2330433,credit_card,,,2342687,,,active
285.00,2025-04-21T15:31:53.000Z,2025-04-21T15:31:06.000Z,2232063,credit_card,,,2342694,,,active
2495.00,2025-04-21T15:36:46.000Z,2025-04-21T15:35:52.000Z,2333709,credit_card,,,2342743,,,active
3497.50,2025-04-21T15:50:52.000Z,2025-04-21T15:50:05.000Z,2338539,credit_card,,,2342878,,,active
250.00,2025-04-21T17:37:29.000Z,2025-04-21T17:37:19.000Z,1967614,email_transfer,,,2343843,,,active
1689.35,2025-04-21T18:27:22.000Z,2025-04-21T18:26:32.000Z,2308129,email_transfer,,,2344197,,,active
295.00,2025-04-21T18:33:01.000Z,2025-04-21T18:32:14.000Z,2339659,credit_card,,,2344212,,,active
0.00,2025-04-21T19:08:25.000Z,2025-04-21T19:07:36.000Z,1967614,email_transfer,,,2344463,,,active
180.00,2025-04-22T12:16:09.000Z,2025-04-21T04:00:00.000Z,2322436,email_transfer,,,2346822,,,active
1700.00,2025-04-22T12:31:06.000Z,2025-04-21T04:00:00.000Z,2338463,email_transfer,,,2346830,,,active
4497.50,2025-04-22T12:46:28.000Z,2025-04-21T04:00:00.000Z,2276712,email_transfer,,,2346896,,,active
6995.00,2025-04-22T13:00:10.000Z,2025-04-22T12:59:17.000Z,2338551,credit_card,,,2347043,,,active
120.00,2025-04-22T13:15:35.000Z,2025-04-22T13:14:47.000Z,2178301,email_transfer,,,2347131,,,active
250.00,2025-04-22T13:16:18.000Z,2025-04-22T13:15:27.000Z,2164421,email_transfer,,,2347132,,,active
295.00,2025-04-22T13:25:07.000Z,2025-04-22T13:23:20.000Z,2339652,credit_card,,,2347139,,,active
1689.35,2025-04-22T13:30:29.000Z,2025-04-22T13:29:41.000Z,2314235,credit_card,,,2347260,,,active
450.00,2025-04-22T16:02:27.000Z,2025-04-22T16:09:50.000Z,691641,cash,,,2348972,,,active
0.00,2025-04-22T16:02:50.000Z,2025-04-22T16:10:11.000Z,691641,cash,,,2348973,,,active
450.00,2025-04-22T17:45:52.000Z,2025-04-22T17:45:03.000Z,2255544,email_transfer,,,2350111,,,active
450.00,2025-04-22T18:18:38.000Z,2025-04-22T18:17:49.000Z,2237682,email_transfer,,,2350472,,,active
1689.35,2025-04-22T18:38:29.000Z,2025-04-22T18:37:40.000Z,2345801,email_transfer,,,2350602,,,active
295.00,2025-04-22T18:49:45.000Z,2025-04-22T18:48:53.000Z,2348239,credit_card,,,2350652,,,active
1689.35,2025-04-22T18:54:49.000Z,2025-04-22T18:53:57.000Z,2348449,credit_card,,,2350757,,,active
400.00,2025-04-22T19:01:53.000Z,2025-04-22T19:01:05.000Z,2350687,credit_card,,,2350866,,,active
360.00,2025-04-22T19:03:02.000Z,2025-04-22T19:02:14.000Z,2350661,credit_card,,,2350896,,,active
1689.35,2025-04-22T19:12:15.000Z,2025-04-22T19:11:25.000Z,2348791,email_transfer,,,2350949,,,active
1689.35,2025-04-22T19:28:57.000Z,2025-04-22T19:28:08.000Z,2132536,email_transfer,,,2351186,,,active
689.35,2025-04-22T19:32:05.000Z,2025-04-22T19:31:14.000Z,2318696,email_transfer,,,2351229,,,active
900.00,2025-04-22T19:56:56.000Z,2025-04-22T19:56:08.000Z,2316041,email_transfer,,,2351487,,,active
1124.35,2025-04-23T12:45:30.000Z,2025-04-22T04:00:00.000Z,2350463,email_transfer,,,2354386,,,active
0.00,2025-04-23T13:05:00.000Z,2025-04-22T04:00:00.000Z,2306838,email_transfer,,,2354534,,,active
295.00,2025-04-23T13:06:58.000Z,2025-04-23T13:06:01.000Z,2268131,email_transfer,,,2354561,,,active
1689.35,2025-04-23T13:12:53.000Z,2025-04-23T13:12:05.000Z,2269983,email_transfer,,,2354732,,,active
295.00,2025-04-23T13:14:20.000Z,2025-04-23T13:13:32.000Z,2345760,email_transfer,,,2354742,,,active
1500.00,2025-04-23T13:19:26.000Z,2025-04-23T13:18:33.000Z,2251408,email_transfer,,,2354819,,,active
295.00,2025-04-23T13:20:00.000Z,2025-04-23T13:19:11.000Z,2297779,email_transfer,,,2354838,,,active
1000.00,2025-04-23T14:03:15.000Z,2025-04-23T14:02:22.000Z,2318696,email_transfer,,,2355376,,,active
1689.35,2025-04-23T14:12:52.000Z,2025-04-23T14:11:58.000Z,2348616,credit_card,,,2355519,,,active
285.00,2025-04-23T14:23:42.000Z,2025-04-23T14:22:55.000Z,2166523,credit_card,,,2355674,,,active
285.00,2025-04-23T14:25:01.000Z,2025-04-23T14:24:12.000Z,2167082,credit_card,,,2355676,,,active
285.00,2025-04-23T14:25:40.000Z,2025-04-23T14:24:49.000Z,2166476,credit_card,,,2355703,,,active
295.00,2025-04-23T14:36:28.000Z,2025-04-23T14:35:29.000Z,2262159,email_transfer,,,2355994,,,active
295.00,2025-04-23T14:56:03.000Z,2025-04-21T04:00:00.000Z,2331017,email_transfer,,,2356218,,,active
180.00,2025-04-23T15:57:21.000Z,2025-04-23T15:56:33.000Z,2294654,cheque,,,2356912,,,active
295.00,2025-04-23T16:15:36.000Z,2025-04-23T16:14:43.000Z,2245186,email_transfer,,,2357063,,,active
110.00,2025-04-23T16:16:12.000Z,2025-04-23T16:15:24.000Z,2178301,email_transfer,,,2357091,,,active
350.00,2025-04-23T16:17:16.000Z,2025-04-23T16:16:26.000Z,2356545,email_transfer,,,2357135,,,active
4300.00,2025-04-23T16:45:05.000Z,2025-04-23T16:44:16.000Z,2303459,credit_card,,,2357322,,,active
295.00,2025-04-23T17:02:20.000Z,2025-04-23T17:01:32.000Z,2328509,credit_card,,,2357729,,,active
60.00,2025-04-23T17:28:01.000Z,2025-04-23T17:27:12.000Z,2178301,email_transfer,,,2358001,,,active
1000.00,2025-04-23T17:28:26.000Z,2025-04-23T17:27:37.000Z,2178301,email_transfer,,,2358011,,,active
6995.00,2025-04-23T18:46:01.000Z,2025-04-23T18:45:06.000Z,2348116,credit_card,,,2358810,,,active
0.00,2025-04-23T18:51:59.000Z,2025-04-23T18:51:12.000Z,2298368,credit_card,,,2358882,,,active
1080.00,2025-04-24T12:13:48.000Z,2025-04-23T04:00:00.000Z,2322877,email_transfer,,,2362523,,,active
350.00,2025-04-24T12:29:33.000Z,2025-04-24T12:28:43.000Z,2274277,email_transfer,,,2362564,,,active
600.00,2025-04-24T12:34:07.000Z,2025-04-24T12:33:12.000Z,2143872,email_transfer,,,2362566,,,active
285.00,2025-04-24T12:35:18.000Z,2025-04-24T12:34:18.000Z,2334454,email_transfer,,,2362567,,,active
250.00,2025-04-24T12:38:47.000Z,2025-04-24T12:37:55.000Z,2237476,email_transfer,,,2362570,,,active
295.00,2025-04-24T12:43:47.000Z,2025-04-24T12:42:55.000Z,2348574,email_transfer,,,2362581,,,active
1689.35,2025-04-24T12:47:48.000Z,2025-04-24T12:46:56.000Z,2245159,email_transfer,,,2362593,,,active
8345.00,2025-04-24T13:55:24.000Z,2025-04-24T13:55:07.000Z,1970643,cheque,,,2363385,,,active
0.00,2025-04-24T17:08:28.000Z,2025-04-24T17:08:15.000Z,2250541,cheque,Will need to bring certified cheque back to bank - to get the s on centres (Transport training centres of canada Inc.,,2366218,,,active
12595.00,2025-04-24T17:22:32.000Z,2025-04-24T17:22:19.000Z,2273170,cheque,,,2366347,,,active
295.00,2025-04-24T17:23:32.000Z,2025-04-24T17:22:41.000Z,2345733,email_transfer,,,2366358,,,active
2141.35,2025-04-24T17:33:46.000Z,2025-04-24T17:32:54.000Z,2354492,credit_card,,,2366524,,,active
2141.35,2025-04-24T17:38:11.000Z,2025-04-24T17:37:22.000Z,2355042,credit_card,,,2366574,,,active
2141.35,2025-04-24T17:44:27.000Z,2025-04-24T17:43:36.000Z,2354726,credit_card,,,2366648,,,active
2141.35,2025-04-24T17:46:40.000Z,2025-04-24T17:45:51.000Z,2354885,credit_card,,,2366702,,,active
2141.35,2025-04-24T17:47:19.000Z,2025-04-24T17:46:29.000Z,2354558,credit_card,,,2366704,,,active
2141.35,2025-04-24T17:53:20.000Z,2025-04-24T17:52:30.000Z,2354788,credit_card,,,2366775,,,active
295.00,2025-04-24T17:57:42.000Z,2025-04-24T17:56:51.000Z,2361931,credit_card,,,2366842,,,active
2495.00,2025-04-24T18:04:05.000Z,2025-04-24T18:02:25.000Z,2294601,credit_card,,,2367016,,,active
2495.00,2025-04-24T18:11:07.000Z,2025-04-24T18:10:15.000Z,2353735,credit_card,,,2367218,,,active
295.00,2025-04-24T18:14:07.000Z,2025-04-24T18:13:16.000Z,2362687,credit_card,,,2367273,,,active
295.00,2025-04-24T18:20:27.000Z,2025-04-24T18:19:37.000Z,2355506,credit_card,,,2367391,,,active
400.00,2025-04-24T18:27:26.000Z,2025-04-24T18:25:49.000Z,2276696,credit_card,,,2367532,,,active
6995.00,2025-04-24T18:35:56.000Z,2025-04-17T04:00:00.000Z,2301424,cheque,,,2367586,,,active
450.00,2025-04-24T18:36:13.000Z,2025-04-24T18:35:24.000Z,2212023,credit_card,,,2367587,,,active
1689.35,2025-04-24T18:39:04.000Z,2025-04-24T18:38:13.000Z,2353675,credit_card,,,2367609,,,active
3995.00,2025-04-24T18:45:34.000Z,2025-04-24T18:44:43.000Z,2123639,credit_card,,,2367639,,,active
2141.35,2025-04-24T19:04:51.000Z,2025-04-24T19:04:01.000Z,2285731,email_transfer,,,2367702,,,active
3995.00,2025-04-24T19:22:51.000Z,2025-04-24T19:21:57.000Z,2363331,credit_card,,,2367828,,,active
295.00,2025-04-24T19:28:01.000Z,2025-04-24T19:27:12.000Z,2354509,credit_card,,,2367953,,,active
5973.00,2025-04-25T11:07:43.000Z,2025-04-25T11:06:42.000Z,2269960,cheque,,,2370796,,,active
6298.00,2025-04-25T11:10:06.000Z,2025-04-25T11:09:04.000Z,2259037,cheque,,,2370807,,,active
8197.00,2025-04-25T11:14:13.000Z,2025-04-25T11:12:48.000Z,2362032,cheque,,,2370843,,,active
500.00,2025-04-25T11:14:25.000Z,2025-04-25T11:13:33.000Z,2362032,cash,,,2370844,,,active
6297.00,2025-04-25T12:06:10.000Z,2025-04-25T12:05:20.000Z,2211757,cheque,,,2371030,,,active
150.00,2025-04-25T12:07:07.000Z,2025-04-25T12:06:17.000Z,2309893,cheque,,,2371033,,,active
100.00,2025-04-25T12:14:44.000Z,2025-04-24T04:00:00.000Z,2178301,email_transfer,,,2371041,,,active
3995.00,2025-04-25T12:15:33.000Z,2025-04-24T04:00:00.000Z,2361843,email_transfer,,,2371057,,,active
13447.00,2025-04-25T12:20:58.000Z,2025-04-17T04:00:00.000Z,1958478,cheque,,,2371079,,,active
5445.00,2025-04-25T12:27:02.000Z,2025-03-03T05:00:00.000Z,2367546,cheque,,,2371106,,,active
200.00,2025-04-25T12:37:57.000Z,2025-04-25T12:37:04.000Z,2365303,credit_card,,,2371186,,,active
200.00,2025-04-25T12:56:50.000Z,2025-04-25T12:56:00.000Z,2365380,credit_card,,,2371346,,,active
6297.00,2025-04-25T13:09:56.000Z,2025-04-17T04:00:00.000Z,2212023,cheque,,,2371474,,,active
1689.35,2025-04-25T13:18:00.000Z,2025-04-25T13:13:20.000Z,2369752,email_transfer,,,2371654,,,active
950.00,2025-04-25T17:12:17.000Z,2025-04-25T17:11:27.000Z,2296286,credit_card,,,2375015,,,active
950.00,2025-04-25T17:45:37.000Z,2025-04-25T17:44:46.000Z,2296579,email_transfer,,,2375636,,,active
360.00,2025-04-25T17:53:06.000Z,2025-04-25T17:52:16.000Z,2344490,credit_card,,,2375716,,,active
295.00,2025-04-25T18:17:22.000Z,2025-04-25T18:16:31.000Z,2372652,credit_card,,,2375960,,,active
2000.00,2025-04-25T18:30:06.000Z,2025-04-25T18:25:43.000Z,2370762,credit_card,,,2376103,,,active
6000.00,2025-04-25T18:53:48.000Z,2025-04-25T18:52:57.000Z,2370423,credit_card,,,2376395,,,active
295.00,2025-04-25T19:00:21.000Z,2025-04-25T18:59:31.000Z,2376437,credit_card,,,2376476,,,active
13595.00,2025-04-25T19:07:51.000Z,2025-04-25T19:06:57.000Z,2258146,cheque,,,2376518,,,active
13045.00,2025-04-25T19:43:30.000Z,2025-04-25T19:42:38.000Z,2298216,cheque,,,2377174,,,active
2028.35,2025-04-28T12:15:31.000Z,2025-04-25T04:00:00.000Z,2367456,email_transfer,,,2382477,,,active
8995.00,2025-04-28T12:36:39.000Z,2025-04-26T04:00:00.000Z,2310513,email_transfer,,,2382540,,,active
1689.35,2025-04-28T12:45:19.000Z,2025-04-27T04:00:00.000Z,2363602,email_transfer,,,2382551,,,active
1124.35,2025-04-28T12:51:51.000Z,2025-04-27T04:00:00.000Z,2373159,email_transfer,,,2382581,,,active
2500.00,2025-04-28T13:41:17.000Z,2025-04-27T04:00:00.000Z,2376005,email_transfer,,,2382970,,,active
2495.00,2025-04-28T16:42:41.000Z,2025-04-28T16:41:42.000Z,2358647,email_transfer,,,2385135,,,active
1463.35,2025-04-28T16:48:46.000Z,2025-04-28T16:47:51.000Z,2357949,email_transfer,,,2385210,,,active
295.00,2025-04-28T17:01:51.000Z,2025-04-28T17:01:00.000Z,2358702,email_transfer,,,2385486,,,active
10347.00,2025-04-28T17:20:15.000Z,2025-04-28T17:20:05.000Z,1964549,cheque,,,2385869,1011394,,active
1124.35,2025-04-28T17:22:02.000Z,2025-04-23T04:00:00.000Z,2324733,cheque,,,2385905,,,active
16000.00,2025-04-28T17:22:48.000Z,2025-04-23T04:00:00.000Z,2330786,cheque,,,2385957,,,active
9295.00,2025-04-28T17:23:31.000Z,2025-04-23T04:00:00.000Z,2095697,cheque,,,2385994,,,active
4995.00,2025-04-28T17:23:46.000Z,2025-04-28T17:23:33.000Z,2312570,cheque,,,2385995,1011386,,active
11500.00,2025-04-28T17:24:11.000Z,2025-04-23T04:00:00.000Z,2331319,cheque,,,2386024,,,active
16895.00,2025-04-28T17:25:18.000Z,2025-04-23T04:00:00.000Z,2295811,cheque,,,2386051,,,active
10000.00,2025-04-28T17:26:19.000Z,2025-04-28T17:26:10.000Z,2022552,cheque,,,2386115,1011392,,active
5895.00,2025-04-28T17:31:10.000Z,2025-04-28T17:30:16.000Z,1415911,cheque,,,2386180,,,active
6995.00,2025-04-28T17:33:20.000Z,2025-04-28T17:32:29.000Z,2310677,cheque,,,2386195,,,active
3216.00,2025-04-28T17:34:13.000Z,2025-04-28T17:33:20.000Z,2176704,cheque,,,2386198,,,active
1124.35,2025-04-28T18:07:12.000Z,2025-04-28T18:06:08.000Z,2318535,credit_card,,,2386562,,,active
2500.00,2025-04-28T18:26:40.000Z,2025-04-28T18:25:48.000Z,2328974,email_transfer,,,2386657,,,active
6995.00,2025-04-28T18:48:29.000Z,2025-04-28T18:47:36.000Z,2370407,credit_card,,,2386894,,,active
1250.00,2025-04-28T19:03:35.000Z,2025-04-28T19:02:40.000Z,2375313,credit_card,,,2387057,,,active
1250.00,2025-04-28T19:09:19.000Z,2025-04-28T19:08:09.000Z,2375199,credit_card,,,2387116,,,active
